"Usuario","Modelo","valoracion"
"253","1210",4
"253","1265",4.5
"253","1291",4.5
"253","1580",3.5
"253","1682",4.5
"253","1704",4.5
"253","1923",3.5
"253","2028",4.5
"253","2762",4
"253","2858",4.5
"253","2918",4.5
"253","2959",5
"253","3578",4.5
"253","4306",4
"253","4963",4
"253","4993",5
"253","5349",4.5
"253","5952",4.5
"253","6539",4.5
"253","7153",4.5
"253","8961",4
"254","34",5
"254","47",3
"254","50",5
"254","150",3
"254","153",3
"254","165",4
"254","231",2
"254","253",3
"254","260",4
"254","296",3
"254","316",3
"254","318",4
"254","344",3
"254","356",3
"254","367",3
"254","380",3
"254","457",4
"254","500",4
"254","539",3
"254","587",3
"254","588",4
"254","589",3
"254","590",3
"254","592",3
"254","593",5
"254","595",4
"254","597",3
"254","608",5
"254","1073",4
"260","231",3.5
"260","260",5
"260","356",4
"260","367",2
"260","589",4
"260","590",4
"260","1196",5
"260","1210",5
"260","1240",4.5
"260","1265",5
"260","1704",5
"260","2571",5
"260","2628",5
"260","2716",3
"260","2959",2.5
"260","3578",5
"260","6539",5
"261","1",1.5
"261","32",4
"261","50",5
"261","110",5
"261","150",3.5
"261","231",4.5
"261","260",4
"261","316",4.5
"261","318",5
"261","344",5
"261","356",5
"261","377",4
"261","380",3.5
"261","480",3
"261","589",4
"261","590",4.5
"261","592",4
"261","593",4.5
"261","648",3.5
"261","780",4.5
"261","1240",4
"261","1270",4
"261","2858",5
"261","4306",3
"261","4993",3.5
"262","1",2.5
"262","34",2
"262","47",5
"262","110",3
"262","231",2.5
"262","253",3
"262","293",4
"262","296",4
"262","318",3
"262","344",2.5
"262","356",3
"262","364",2
"262","367",2
"262","377",2.5
"262","380",2
"262","480",3
"262","500",3.5
"262","527",3
"262","586",4
"262","587",1.5
"262","588",2
"262","593",5
"262","595",3.5
"262","597",2
"262","736",2
"262","780",1.5
"262","858",3.5
"262","1073",3.5
"262","1089",3
"262","1136",2
"262","1193",3.5
"262","1270",3
"262","1580",2
"262","1704",1
"262","1721",2.5
"262","1923",2.5
"262","2716",2.5
"262","2762",4
"262","2858",4
"262","2918",4
"262","2959",3.5
"262","3578",2.5
"262","4306",2.5
"262","4886",2.5
"262","4963",1.5
"262","4993",3
"262","5349",1.5
"262","5952",3
"262","7153",3
"263","110",3.5
"263","296",3
"263","318",4
"263","356",4
"263","541",3.5
"263","586",4
"263","590",4
"263","593",4
"263","597",3.5
"263","1270",3.5
"263","1580",4
"263","1923",2.5
"263","2716",3.5
"263","2959",2.5
"263","4963",3.5
"263","6539",4
"266","34",3
"266","50",4
"266","150",5
"266","296",3
"266","318",4
"266","356",4
"266","364",5
"266","367",4
"266","377",4
"266","380",3
"266","457",5
"266","480",4
"266","500",3
"266","527",5
"266","586",3
"266","587",4
"266","588",3
"266","590",5
"266","592",3
"266","593",4
"266","595",3
"268","1",5
"268","10",3
"268","32",3
"268","34",4.5
"268","47",4
"268","50",3.5
"268","110",4.5
"268","150",4.5
"268","153",2
"268","165",3.5
"268","231",3.5
"268","253",3
"268","260",5
"268","293",4
"268","296",5
"268","318",3.5
"268","344",3
"268","356",5
"268","364",5
"268","367",2
"268","377",4.5
"268","380",4
"268","457",4
"268","480",4.5
"268","500",3
"268","527",5
"268","539",5
"268","541",2
"268","586",5
"268","587",3
"268","588",4.5
"268","589",5
"268","592",4
"268","593",5
"268","595",4.5
"268","597",2.5
"268","608",3.5
"268","648",3.5
"268","736",3
"268","780",3
"268","858",4.5
"268","1036",5
"268","1073",4
"268","1089",3
"268","1097",3.5
"268","1136",4.5
"268","1193",3.5
"268","1196",5
"268","1197",5
"268","1198",5
"268","1200",4.5
"268","1210",4
"268","1214",5
"268","1240",4.5
"268","1265",4.5
"268","1270",5
"268","1291",4.5
"268","1580",4
"268","1682",4
"268","1704",4
"268","1721",2.5
"268","1923",4
"268","2028",5
"268","2571",4.5
"268","2628",2
"268","2716",4.5
"268","2762",3.5
"268","2858",3
"268","2918",5
"268","2959",4.5
"268","3578",5
"268","4306",4.5
"268","4886",4.5
"268","4963",4
"268","4993",5
"268","5349",4
"268","5952",4.5
"268","6539",5
"268","7153",4.5
"268","8961",4.5
"271","32",4
"271","50",3.5
"271","110",4
"271","260",5
"271","296",4.5
"271","318",3.5
"271","457",4
"271","588",3.5
"271","589",4.5
"271","593",5
"271","1036",4.5
"271","1196",4.5
"271","1197",5
"271","1198",4.5
"271","1200",4.5
"271","1210",4.5
"271","1240",5
"271","1270",4
"271","1291",3
"271","1721",4
"271","1923",3.5
"271","2028",4
"271","2571",5
"271","2628",2.5
"271","2762",4.5
"271","3578",5
"271","4306",4
"271","4993",4
"271","5952",4.5
"271","7153",5
"271","8961",4.5
"273","1",4.5
"273","150",3.5
"273","260",5
"273","296",4.5
"273","593",4
"273","1136",4.5
"273","1196",5
"273","1197",4.5
"273","1210",5
"273","1240",3.5
"273","1270",4
"273","1291",4.5
"273","2571",5
"273","2762",4
"273","2918",4
"273","2959",5
"273","4306",4.5
"273","4886",5
"273","4993",5
"273","5349",4
"273","5952",5
"273","6539",4.5
"273","7153",5
"273","8961",4.5
"275","1",5
"275","50",3.5
"275","110",5
"275","231",5
"275","293",5
"275","344",4.5
"275","356",5
"275","364",5
"275","367",5
"275","377",4
"275","457",4.5
"275","480",5
"275","500",5
"275","589",5
"275","608",4
"275","648",4.5
"275","858",4.5
"275","1198",5
"275","1240",4
"275","1265",5
"275","1270",5
"275","1580",4
"275","1682",4.5
"275","1704",4.5
"275","1721",4.5
"275","2571",5
"275","2762",4
"275","2858",5
"275","2959",4
"275","3578",5
"275","4963",4.5
"275","6539",5
"275","8961",4
"279","10",3
"279","34",3
"279","47",3
"279","50",5
"279","110",4
"279","150",4
"279","153",2
"279","165",3
"279","231",3
"279","253",2
"279","296",2
"279","316",3
"279","318",5
"279","356",5
"279","364",3
"279","367",1
"279","377",4
"279","380",4
"279","457",5
"279","480",5
"279","500",3
"279","527",5
"279","539",4
"279","586",3
"279","587",5
"279","588",4
"279","589",4
"279","590",4
"279","592",2
"279","593",4
"279","595",2
"279","597",3
"281","150",3.5
"281","153",3
"281","231",3
"281","260",4
"281","296",4.5
"281","344",2.5
"281","356",3.5
"281","367",4.5
"281","380",3.5
"281","457",3.5
"281","480",4
"281","527",5
"281","589",4.5
"281","590",4
"281","592",3.5
"281","593",4
"281","597",4
"281","608",4.5
"281","648",3
"281","780",2
"281","858",4
"281","1193",4.5
"281","1198",4
"281","1270",5
"281","2028",4
"281","2571",3
"281","2858",4.5
"281","5349",2.5
"281","8961",3.5
"282","1",4
"282","10",3
"282","32",3.5
"282","110",4.5
"282","150",4.5
"282","165",4
"282","260",4.5
"282","296",3.5
"282","318",5
"282","356",4.5
"282","377",3.5
"282","380",3
"282","457",4
"282","480",3
"282","500",3.5
"282","527",5
"282","589",2
"282","590",3
"282","592",2.5
"282","593",4
"282","597",1.5
"282","648",4
"282","736",3.5
"282","780",2
"282","1036",4.5
"282","1097",4
"282","1136",4.5
"282","1196",3
"282","1197",4
"282","1198",5
"282","1210",4
"282","1240",3
"282","1270",3.5
"282","1291",4.5
"282","1580",2
"282","1704",4.5
"282","2028",5
"282","2628",3.5
"282","2716",4
"282","2762",5
"282","2858",2.5
"282","2959",0.5
"282","3578",4
"282","4306",5
"282","4963",3
"282","4993",5
"282","5952",5
"282","6539",4.5
"282","7153",5
"283","1",3
"283","32",4
"283","47",3
"283","50",4
"283","150",4
"283","296",4.5
"283","318",4.5
"283","356",5
"283","364",3.5
"283","457",3.5
"283","480",3
"283","527",5
"283","586",2
"283","587",3.5
"283","590",3
"283","593",2
"283","597",3.5
"283","608",4
"283","780",2.5
"283","1136",3.5
"283","1270",3.5
"283","1682",5
"283","1704",3.5
"283","1721",2
"283","2571",2.5
"283","2762",3
"283","2858",5
"283","4306",4
"283","4886",4.5
"283","4963",3.5
"283","6539",2.5
"283","7153",2.5
"283","8961",4.5
"285","1",4
"285","10",4
"285","32",5
"285","47",5
"285","50",5
"285","110",5
"285","153",2
"285","231",1
"285","253",5
"285","260",5
"285","293",5
"285","296",4
"285","316",3
"285","344",1
"285","356",5
"285","364",3
"285","377",3
"285","457",4
"285","480",3
"285","500",4
"285","527",5
"285","586",1
"285","588",4
"285","589",3
"285","590",4
"285","592",4
"285","593",4
"285","608",5
"285","736",2
"285","780",4
"285","858",4
"285","1073",4
"285","1089",5
"285","1097",4
"285","1136",4
"285","1196",5
"285","1197",4
"285","1198",4
"285","1200",2
"285","1210",5
"285","1214",2
"285","1240",3
"285","1265",4
"285","1270",4
"285","1291",3
"285","1580",4
"285","1923",1
"285","2028",5
"285","2571",5
"285","2628",5
"285","2858",5
"285","2918",4
"287","1",5
"287","260",4
"287","316",5
"287","364",4.5
"287","480",5
"287","588",5
"287","589",5
"287","595",5
"287","648",5
"287","780",5
"287","1097",4.5
"287","1196",4
"287","1197",5
"287","1198",5
"287","1210",5
"287","1240",5
"287","1265",4.5
"287","1291",5
"287","1580",5
"287","1682",5
"287","2571",5
"287","2628",4
"287","4306",3.5
"287","4886",5
"287","4993",5
"287","5349",5
"287","5952",5
"287","7153",5
"287","8961",5
"288","10",3
"288","47",5
"288","110",5
"288","150",3
"288","153",2
"288","165",4
"288","231",4
"288","296",5
"288","316",5
"288","344",5
"288","356",5
"288","364",4
"288","367",5
"288","377",3
"288","480",4
"288","500",3
"288","527",5
"288","539",4
"288","588",3
"288","589",4
"288","590",4
"288","592",2
"288","593",5
"288","595",3
"288","597",3
"288","736",5
"288","780",5
"291","47",4.5
"291","318",5
"291","541",5
"291","589",4.5
"291","590",5
"291","1073",5
"291","1198",5
"291","1210",4.5
"291","1240",5
"291","1270",4.5
"291","1291",5
"291","2028",4.5
"291","2571",5
"291","2716",4.5
"291","2762",4.5
"291","2918",5
"291","3578",4.5
"291","4306",4.5
"291","5349",4.5
"292","1",4
"292","10",4
"292","32",4.5
"292","47",4.5
"292","50",5
"292","110",4
"292","150",4
"292","153",3.5
"292","231",3
"292","260",4.5
"292","296",5
"292","318",5
"292","356",5
"292","364",4
"292","367",3.5
"292","377",4
"292","380",4.5
"292","457",4
"292","480",3.5
"292","500",3.5
"292","527",5
"292","539",3.5
"292","586",3.5
"292","587",4
"292","588",4
"292","589",4
"292","590",3
"292","592",3.5
"292","593",4.5
"292","595",4
"292","597",4.5
"292","608",4.5
"292","648",4
"292","736",4.5
"292","780",4.5
"292","858",4.5
"292","1073",4.5
"292","1196",4.5
"292","1197",5
"292","1265",3.5
"292","1270",4
"292","1291",4
"292","1580",3.5
"292","1682",4
"292","1704",4.5
"292","1721",4.5
"292","1923",4
"292","2028",3.5
"292","2571",4
"292","2628",3.5
"292","2762",4.5
"292","2858",5
"292","2918",4.5
"292","2959",5
"292","3578",4
"292","4306",4.5
"292","4886",4.5
"292","4963",4.5
"292","4993",4
"292","5952",3.5
"292","7153",3.5
"292","8961",4.5
"293","1",4
"293","110",3.5
"293","260",2.5
"293","356",3.5
"293","541",3.5
"293","589",3.5
"293","1073",0.5
"293","1097",2
"293","1197",5
"293","1200",4.5
"293","1240",3.5
"293","1270",3
"293","1923",3.5
"293","4306",4
"293","4886",3
"293","4993",4
"293","5952",4
"293","6539",5
"294","1",4
"294","10",3.5
"294","34",3
"294","110",3
"294","153",4
"294","165",3
"294","253",3
"294","260",4
"294","318",3
"294","356",4
"294","364",4.5
"294","367",4
"294","377",4
"294","380",4
"294","457",3.5
"294","480",4
"294","500",4
"294","527",4
"294","539",4
"294","541",3.5
"294","586",3
"294","587",3
"294","588",5
"294","589",3
"294","590",3
"294","592",3
"294","595",5
"294","597",3
"294","648",4
"294","780",4.5
"294","1036",3.5
"294","1073",4
"294","1097",3
"294","1136",4.5
"294","1196",4
"294","1197",5
"294","1198",4.5
"294","1210",4
"294","1265",3
"294","1270",4
"294","1291",4.5
"294","1580",4.5
"294","1682",4
"294","1704",3
"294","1721",3.5
"294","2571",4.5
"294","2628",2.5
"294","2716",4
"294","2918",3.5
"294","3578",4
"294","4306",5
"294","4886",4.5
"294","4963",4
"294","4993",4
"294","5349",4
"294","5952",4
"294","6539",4.5
"294","7153",4
"294","8961",4.5
"295","10",4.5
"295","47",4.5
"295","50",4.5
"295","110",4
"295","150",4.5
"295","153",3
"295","165",4
"295","231",4
"295","260",5
"295","293",4.5
"295","296",4
"295","316",4.5
"295","318",4.5
"295","344",4.5
"295","356",4.5
"295","364",4
"295","367",3.5
"295","377",4
"295","380",4
"295","457",4.5
"295","480",4.5
"295","500",4.5
"295","527",4.5
"295","539",4
"295","541",3.5
"295","588",4.5
"295","589",5
"295","590",4
"295","592",4.5
"295","593",4.5
"295","595",4
"295","597",4.5
"295","608",4
"295","648",4.5
"295","736",3.5
"295","780",4
"295","858",5
"295","1036",4.5
"295","1089",2
"295","1097",4.5
"295","1196",5
"295","1198",4
"295","1210",5
"295","1214",4.5
"295","1240",5
"295","1270",5
"295","1291",4
"295","1580",4.5
"295","1682",3
"295","1704",4
"295","1721",4
"295","1923",4.5
"295","2028",4.5
"295","2571",5
"295","2628",3.5
"295","2762",4.5
"295","2858",4
"295","2918",4
"295","2959",4
"295","3578",4
"295","4306",4.5
"295","4886",4.5
"295","4963",4.5
"295","4993",5
"295","5349",5
"295","5952",5
"295","6539",4.5
"295","7153",4.5
"295","8961",4.5
"297","260",4
"297","296",4.5
"297","356",4
"297","593",3.5
"297","608",2
"297","858",5
"297","1089",4.5
"297","1136",4
"297","1193",5
"297","1198",4
"297","1265",4.5
"297","1270",4
"297","1923",2
"297","2571",2
"297","2716",4
"297","2858",5
"297","2918",2
"297","2959",4
"297","8961",3.5
"302","10",3
"302","165",3
"302","316",3
"302","364",3
"302","457",4
"302","480",4
"302","539",4
"302","586",4
"302","587",3
"302","588",4
"302","589",3
"302","590",4
"302","592",3
"302","593",5
"302","595",4
"302","597",3
"303","32",3
"303","47",2.5
"303","50",3.5
"303","253",3
"303","260",4
"303","296",4
"303","318",4.5
"303","356",3
"303","367",2
"303","377",2.5
"303","380",3.5
"303","500",2.5
"303","527",4
"303","539",3
"303","586",1
"303","587",3
"303","590",3.5
"303","592",2.5
"303","593",4
"303","595",2.5
"303","597",3
"303","608",4
"303","780",3
"303","858",4
"303","1036",3
"303","1073",3.5
"303","1089",5
"303","1097",3.5
"303","1136",5
"303","1193",4.5
"303","1196",4
"303","1197",5
"303","1198",4
"303","1200",3.5
"303","1214",3
"303","1240",3.5
"303","1265",5
"303","1270",4.5
"303","1580",3.5
"303","1682",4
"303","1704",4.5
"303","1721",3
"303","2028",3.5
"303","2571",4.5
"303","2716",4
"303","2762",2
"303","2858",4
"303","2918",4.5
"303","2959",4
"303","4306",3.5
"303","4886",3
"304","47",5
"304","50",4.5
"304","150",4
"304","260",3
"304","296",5
"304","318",5
"304","344",1.5
"304","356",4.5
"304","364",2
"304","527",0.5
"304","595",1.5
"304","608",5
"304","1089",5
"304","1193",4.5
"304","1196",3.5
"304","1210",3
"304","1270",4
"304","1704",3.5
"304","2571",3.5
"304","2628",2
"304","2858",4.5
"304","4306",0.5
"304","4993",2.5
"306","1",3
"306","34",4
"306","47",4
"306","50",4
"306","110",3
"306","150",4
"306","165",4
"306","231",5
"306","253",3
"306","260",5
"306","296",4
"306","316",3
"306","318",5
"306","344",4
"306","356",5
"306","364",4
"306","377",4
"306","380",5
"306","457",4
"306","480",3
"306","500",4
"306","527",5
"306","539",4
"306","586",3
"306","587",4
"306","589",4
"306","590",3
"306","593",4
"306","595",4
"306","597",4
"306","608",4
"306","648",3
"306","736",4
"306","780",4
"306","858",4
"306","1036",4
"306","1073",4
"306","1097",5
"306","1136",4
"306","1196",4
"306","1197",4
"306","1198",5
"306","1210",4
"306","1214",3
"306","1240",5
"306","1265",4
"306","1270",4
"306","1291",4
"306","1580",4
"306","1682",4
"306","1704",4
"306","1721",5
"306","1923",4
"306","2028",4
"306","2628",3
"306","2716",4
"306","2762",3
"306","2858",4
"306","2918",4
"309","50",5
"309","260",5
"309","296",4.5
"309","318",4.5
"309","457",4.5
"309","527",4.5
"309","541",5
"309","608",4.5
"309","858",5
"309","1089",3.5
"309","1136",5
"309","1193",4.5
"309","1196",5
"309","1198",4.5
"309","1240",5
"309","1704",4.5
"309","1721",2
"309","1923",4.5
"309","2028",4
"309","2762",4
"309","2918",4
"309","2959",4.5
"309","3578",4
"309","4993",5
"309","5349",3.5
"309","5952",5
"309","6539",4
"309","7153",5
"309","8961",4
"311","1",3
"311","10",3
"311","34",4.5
"311","47",0.5
"311","50",3
"311","110",3
"311","150",5
"311","153",3
"311","165",3
"311","260",4
"311","293",2
"311","296",3
"311","316",2.5
"311","318",4.5
"311","356",5
"311","364",3
"311","377",5
"311","380",3.5
"311","457",4.5
"311","480",4.5
"311","500",2.5
"311","527",5
"311","539",4
"311","541",2
"311","586",3
"311","587",3
"311","588",3
"311","589",4.5
"311","590",5
"311","592",2
"311","593",2
"311","595",3
"311","597",5
"311","608",4
"311","648",3
"311","736",4.5
"311","780",4.5
"311","1036",4.5
"311","1073",0.5
"311","1097",4
"311","1193",4
"311","1196",3
"311","1197",3
"311","1198",4.5
"311","1210",3.5
"311","1214",2
"311","1240",4.5
"311","1265",3.5
"311","1270",4.5
"311","1291",4.5
"311","1580",3
"311","1682",3
"311","1704",5
"311","1721",4
"311","2028",5
"311","2571",4
"311","2628",2.5
"311","2762",4
"311","2918",3.5
"311","3578",3.5
"311","4963",5
"311","5349",4
"311","6539",4
"312","1",5
"312","10",1
"312","32",2
"312","34",2
"312","50",5
"312","231",4
"312","260",2
"312","296",5
"312","316",2
"312","318",4
"312","344",1
"312","356",2
"312","367",2
"312","377",5
"312","380",5
"312","457",4
"312","480",1
"312","500",1
"312","527",5
"312","539",3
"312","541",5
"312","586",1
"312","587",3
"312","588",3
"312","589",5
"312","592",3
"312","593",5
"312","597",5
"312","608",5
"312","648",4
"312","736",4
"312","780",1
"312","858",4
"312","1073",3
"312","1089",5
"312","1097",3
"312","1193",4
"312","1196",4
"312","1198",2
"312","1200",4
"312","1214",5
"312","1240",5
"312","1291",2
"312","1580",2
"312","1721",2
"312","1923",2
"312","2571",4
"312","2628",1
"312","2762",2
"312","2858",5
"312","2959",5
"312","3578",5
"313","1",4
"313","10",3.5
"313","32",3
"313","34",4
"313","47",4
"313","110",5
"313","150",3.5
"313","165",3.5
"313","253",4
"313","318",5
"313","344",2.5
"313","356",4.5
"313","364",5
"313","367",3.5
"313","377",3.5
"313","380",4
"313","457",4.5
"313","480",4
"313","500",3.5
"313","527",5
"313","539",4.5
"313","586",3
"313","587",3
"313","588",4.5
"313","589",3.5
"313","590",4
"313","595",4
"313","597",3
"313","648",4
"313","736",3
"313","1097",4
"313","1198",4
"313","1240",3.5
"313","1270",4
"313","1580",4
"313","1682",3.5
"313","1721",5
"313","1923",4
"313","2028",4
"313","2571",4
"313","2762",3.5
"313","2858",3.5
"313","2959",2.5
"313","3578",4.5
"313","4306",4
"313","4886",4.5
"313","4963",4
"313","4993",4.5
"313","5349",4.5
"313","5952",4.5
"313","6539",4.5
"313","7153",5
"313","8961",4.5
"316","260",4
"316","541",3
"316","589",3.5
"316","593",2
"316","1036",3.5
"316","1136",4.5
"316","1196",4
"316","1198",4
"316","1210",4
"316","1240",4
"316","1291",4
"316","2571",3.5
"316","3578",4
"316","4306",3.5
"316","4886",3.5
"316","4963",4
"316","4993",4
"316","5349",3.5
"316","5952",4
"316","6539",4
"316","7153",4
"316","8961",4
"317","150",4
"317","153",2
"317","165",4
"317","231",3
"317","296",1
"317","316",5
"317","318",4
"317","344",2
"317","356",4
"317","380",4
"317","457",5
"317","480",4
"317","588",3
"317","590",3
"317","592",3
"317","595",3
"324","1",4
"324","32",3.5
"324","34",5
"324","110",4
"324","150",4
"324","260",3.5
"324","318",4
"324","356",4
"324","364",3.5
"324","367",4
"324","500",4
"324","527",3
"324","588",4
"324","590",3.5
"324","592",4
"324","593",4
"324","1197",4.5
"324","1200",3
"324","1265",4
"324","1682",4
"324","1704",3.5
"324","2028",4
